Frame,X,Y,Visibility,L,Theta,score
7048,440,161,1,11.470066636800766,-29.555023692406948,0.9680556654930115
7049,450,156,1,10.7338707447052,-26.596916773230255,0.9561865925788879
7050,448,157,1,7.199999094009399,-30.510084602137308,0.8795086145401001
7051,452,155,1,10.776121079921722,-28.728380419468632,0.9664516448974609
7052,463,150,1,9.65230180323124,-22.960984415948882,0.9580078721046448
7053,493,138,1,11.389267653226852,-17.936877639274446,0.9053664803504944
7054,505,134,1,10.409197881817818,-12.275104344374773,0.8950387239456177
7055,519,130,1,7.27275812625885,-13.370184832250528,0.9311646223068237
7056,519,129,1,3.7989980280399323,-27.114144752417513,0.7130945920944214
7057,523,130,1,8.139408446848392,-10.574776325537519,0.9451262354850769
7058,531,128,1,8.714756608009338,-9.62622443059219,0.948702335357666
7059,566,125,1,7.5356590077281,-2.430394156564981,0.9546289443969727
7060,570,124,1,9.002321098232642,-0.1344030915850624,0.9657849073410034
7061,582,125,1,7.549675263464451,3.787511307481359,0.9342073202133179
7062,585,124,1,4.525423772633076,8.153953009571632,0.7023451328277588
7063,585,125,1,7.128570735454559,4.234585755841472,0.9517508149147034
7064,592,126,1,7.057757958769798,4.614047090632004,0.9567515254020691
7065,623,132,1,6.441409066319466,14.92105041528759,0.9357424378395081
7066,626,133,1,9.138750463724136,24.004784592831907,0.9348347783088684
7067,636,137,1,4.920000106096268,21.53230855254444,0.8036218285560608
7068,638,137,1,2.142141580581665,-80.10056182291734,0.4928146302700043
7069,575,54,1,3.593407616019249,-6.762844100485296,0.7107173204421997
7070,578,55,1,2.5106223691254854,-0.6169360834852483,0.6275795102119446
7071,669,154,1,5.830679178237915,31.51749559287269,0.909250020980835
7072,673,158,1,4.664710775017738,23.46700348094606,0.8838813900947571
7073,680,159,1,4.40990424156189,-16.995523965111285,0.7728133201599121
7074,680,160,1,3.6560938358306885,-39.43066849317314,0.8760428428649902
7075,682,158,1,4.58190843462944,-34.29844094393075,0.83445805311203
7076,687,156,1,5.675336629152298,-32.44943765846017,0.8889702558517456
7077,705,143,1,3.3459801077842712,-30.553137060483788,0.8946835994720459
7078,710,141,1,2.9130048602819443,-28.6045598793569,0.6370760202407837
7079,714,140,1,2.549434907734394,-11.749282838564257,0.7341077923774719
7080,659,43,1,1.5,0.0,0.5151492357254028
7081,717,139,1,4.946075201034546,-28.44745835106262,0.8854365348815918
7082,724,136,1,5.5170296132564545,-17.28654584907169,0.9043209552764893
7083,735,134,1,4.06910914927721,-4.753385994708101,0.9229269623756409
7084,740,134,1,4.511490146629512,1.4915756628786452,0.8991721272468567
7085,745,134,1,3.490937501192093,-4.124014700818046,0.8179219365119934
7086,746,134,1,3.534337341785431,2.1029119418452513,0.8866212964057922
7087,745,134,1,4.122137427330017,12.794742703567772,0.9019107818603516
7088,749,135,1,3.5286304876208305,-4.5490280622680945,0.8487336039543152
7089,762,139,1,2.0,90.0,0.6501008868217468
7090,764,141,1,2.6923431158065796,68.96248897402842,0.7248567938804626
7091,768,146,1,2.1052326932549477,83.1318658468813,0.5573799014091492
7092,0,0,0,-inf,-inf,0.23038911819458008
7093,0,0,0,-inf,-inf,0.31877052783966064
7094,0,0,0,-inf,-inf,0.28513309359550476
7095,782,156,1,1.1067972034215927,18.434948822963698,0.5037046670913696
7096,783,160,1,2.3961895406246185,20.300647320359953,0.8429084420204163
7097,796,159,1,2.084392100572586,-55.70648473652905,0.49521520733833313
7098,0,0,0,-inf,-inf,0.3488234281539917
7099,789,160,1,3.6029907017946243,-7.7620554984094285,0.7877993583679199
7100,0,0,0,-inf,-inf,0.3685649037361145
7101,809,152,1,3.7859004139900208,-17.03859764006537,0.8686050772666931
7102,812,151,1,2.8400913774967194,-11.17032398015389,0.8315136432647705
7103,817,150,1,3.566205255687237,-4.384419131994819,0.7391380667686462
7104,819,150,1,3.512265638448298,-0.7185419886902673,0.7016333937644958
7105,818,150,1,3.529639884829521,1.7971696666072765,0.8720546960830688
7106,831,147,1,1.5567070618271828,8.349622117063742,0.5463946461677551
7107,833,150,1,4.704017244279385,11.045062113737355,0.7929295897483826
7108,836,151,1,3.1400251127779484,5.9838058905379015,0.7078946828842163
7109,837,153,1,2.0,90.0,0.6056655049324036
7110,956,122,1,1.7084192335605621,74.9293072244441,0.5490195751190186
7111,841,153,1,2.2321828305721283,60.05686657585289,0.6053536534309387
7112,850,159,1,2.422753542661667,67.41019499664509,0.5793651938438416
7113,851,162,1,2.1090621277689934,82.8386400105589,0.6666961908340454
7114,789,155,1,2.425662621855736,-22.86261214965786,0.5571905970573425
7115,564,18,1,0.0,0.0,0.4105168581008911
7116,0,0,0,-inf,-inf,0.36679157614707947
7117,947,130,1,2.1213203072547913,-44.999999999478895,0.5767821073532104
7118,941,136,1,1.0,90.0,0.5779752731323242
7119,940,139,1,2.4341224431991577,66.31251924211931,0.5880302786827087
7120,0,0,0,-inf,-inf,0.33594733476638794
7121,0,0,0,-inf,-inf,0.2200707197189331
7122,0,0,0,-inf,-inf,0.2833906412124634
7123,0,0,0,-inf,-inf,0.270862877368927
7124,718,264,1,4.155663952231407,4.880887387521122,0.7663377523422241
7125,714,265,1,4.531863324344158,1.9799996268930862,0.8926175236701965
7126,710,267,1,3.310618981719017,-17.329177352760553,0.8793284893035889
7127,706,266,1,2.5439505502581596,7.525609996192704,0.49042683839797974
7128,0,0,0,-inf,-inf,0.2827792763710022
7129,0,0,0,-inf,-inf,0.286678671836853
7130,0,0,0,-inf,-inf,0.39540719985961914
7131,541,218,1,2.5387630835175514,83.95262146142147,0.5701466798782349
7132,543,220,1,2.1329806447029114,-9.099582526014395,0.6106802225112915
7133,546,220,1,1.799053579568863,-52.62755935168041,0.5355498790740967
7134,0,0,0,-inf,-inf,0.27793779969215393
7135,890,58,1,0.0,0.0,0.42393040657043457
7136,0,0,0,-inf,-inf,0.4330046772956848
7137,0,0,0,-inf,-inf,0.3555186688899994
7138,541,264,1,1.7726367712020874,66.80140948635182,0.490339457988739
7139,555,266,1,0.0,0.0,0.41005739569664
7140,695,267,1,0.5,90.0,0.47625431418418884
7141,693,271,1,1.3763819336891174,58.282525588538995,0.48152706027030945
7142,891,75,1,3.003342568874359,18.533620842673624,0.5975300669670105
7143,0,0,0,-inf,-inf,0.46085652709007263
7144,0,0,0,-inf,-inf,0.28513428568840027
7145,0,0,0,-inf,-inf,0.265468567609787
7146,0,0,0,-inf,-inf,0.15113282203674316
7147,0,0,0,-inf,-inf,0.30857619643211365
7148,0,0,0,-inf,-inf,0.3263126611709595
7149,913,225,1,1.1067972034215927,18.434948823964216,0.5735305547714233
7150,717,46,1,1.0,90.0,0.5595328211784363
7151,0,0,0,-inf,-inf,0.3685016334056854
7152,0,0,0,-inf,-inf,0.3578135073184967
7153,0,0,0,-inf,-inf,0.2900571823120117
7154,0,0,0,-inf,-inf,0.23565512895584106
7155,0,0,0,-inf,-inf,0.2625409960746765
7156,0,0,0,-inf,-inf,0.27298668026924133
7157,0,0,0,-inf,-inf,0.33207663893699646
7158,639,271,1,0.0,0.0,0.4152034521102905
7159,639,268,1,1.0,0.0,0.5044648051261902
7160,624,275,1,2.2321683168411255,-60.050652282545045,0.6878747940063477
7161,618,275,1,2.282986156642437,-77.17949708776496,0.588004469871521
7162,606,277,1,0.5,0.0,0.4803178012371063
7163,0,0,0,-inf,-inf,0.2494746744632721
7164,0,0,0,-inf,-inf,0.13011306524276733
7165,708,25,1,2.1920036673545837,-15.171624442037364,0.5587040781974792
7166,0,0,0,-inf,-inf,0.2330499291419983
7167,869,85,1,4.4510093331336975,-20.99360624793765,0.7716947793960571
7168,0,0,0,-inf,-inf,0.3621196150779724
7169,0,0,0,-inf,-inf,0.275461882352829
7170,0,0,0,-inf,-inf,0.15762707591056824
7171,11,106,1,1.7084192335605621,-74.92930722394662,0.5750704407691956
7172,0,0,0,-inf,-inf,0.21651780605316162
7173,0,0,0,-inf,-inf,0.2547702193260193
7174,0,0,0,-inf,-inf,0.3663385510444641
7175,0,0,0,-inf,-inf,0.2993575930595398
7176,0,0,0,-inf,-inf,0.2660755217075348
7177,0,0,0,-inf,-inf,0.3015563488006592
7178,0,0,0,-inf,-inf,0.20887519419193268
7179,0,0,0,-inf,-inf,0.2951456904411316
7180,0,0,0,-inf,-inf,0.3993672728538513
7181,0,0,0,-inf,-inf,0.37625256180763245
7182,0,0,0,-inf,-inf,0.23949876427650452
7183,0,0,0,-inf,-inf,0.26512980461120605
7184,890,72,1,2.030413046479225,4.065051176839585,0.5409197807312012
7185,0,0,0,-inf,-inf,0.6487755179405212
7186,565,369,1,4.680232867598534,-27.797143928433737,0.7754191160202026
7187,561,373,1,4.295706897974014,-38.42376795214888,0.7426269054412842
7188,0,0,0,-inf,-inf,0.33833807706832886
7189,888,71,1,2.03503605350852,-4.836677716101307,0.6164791584014893
7190,0,0,0,-inf,-inf,0.4949556887149811
7191,535,403,1,4.200678735971451,-23.128514914413465,0.7679192423820496
7192,531,405,1,2.5,90.0,0.8673741817474365
7193,514,408,1,4.262922525405884,-8.970309772711962,0.6960087418556213
7194,0,0,0,-inf,-inf,0.18958710134029388
7195,0,0,0,-inf,-inf,0.2547781467437744
7196,894,72,1,2.0344256684184074,-4.731161103882886,0.6574428677558899
7197,0,0,0,-inf,-inf,0.726948082447052
7198,549,312,1,2.765263795852661,77.50842149640864,0.6869126558303833
7199,547,314,1,2.5153354704380035,69.2983585385947,0.6861327290534973
7200,0,0,0,-inf,-inf,0.3609529435634613
7201,862,91,1,0.0,0.0,0.4252648949623108
7202,0,0,0,-inf,-inf,0.6515043377876282
7203,536,420,1,0.7071067690849304,0.0,0.4725712239742279
7204,493,421,1,0.0,0.0,0.42836567759513855
7205,0,0,0,-inf,-inf,0.1374656707048416
7206,497,436,1,1.7374796867370605,-18.222220878426366,0.5630429983139038
7207,0,0,0,-inf,-inf,0.2983621060848236
7208,455,436,1,0.0,0.0,0.40568357706069946
7209,453,443,1,1.553094282746315,7.62755935239472,0.6008143424987793
7210,451,444,1,1.7979988157749176,-60.48187826630161,0.5537867546081543
7211,0,0,0,-inf,-inf,0.20590606331825256
7212,0,0,0,-inf,-inf,0.15620878338813782
7213,0,0,0,-inf,-inf,0.25724464654922485
7214,487,427,1,3.143560916185379,-12.198092211698066,0.5811002850532532
7215,476,429,1,8.91937255859375,-22.28883070297209,0.795342206954956
7216,0,0,0,-inf,-inf,0.31450149416923523
7217,0,0,0,-inf,-inf,0.21071140468120575
7218,0,0,0,-inf,-inf,0.33143797516822815
7219,885,44,1,2.0522019267082214,70.50450298076657,0.6426095962524414
7220,0,0,0,-inf,-inf,0.3126988708972931
7221,0,0,0,-inf,-inf,0.1186581626534462
7222,0,0,0,-inf,-inf,0.19982227683067322
7223,0,0,0,-inf,-inf,0.2106010764837265
7224,0,0,0,-inf,-inf,0.3618942201137543
7225,827,163,1,3.522029221057892,39.9905626964983,0.6704686284065247
7226,0,0,0,-inf,-inf,0.5138132572174072
7227,9,135,1,0.0,0.0,0.4045512080192566
7228,0,0,0,-inf,-inf,0.39988285303115845
7229,0,0,0,-inf,-inf,0.3018271028995514
7230,0,0,0,-inf,-inf,0.334079384803772
7231,15,150,1,0.5,0.0,0.4442797601222992
7232,15,145,1,4.202789887785912,-23.260098729327837,0.8303788304328918
7233,22,141,1,4.271993562579155,-20.67003771324106,0.777502179145813
7234,30,140,1,3.539161205291748,-22.67793491531094,0.6952881217002869
7235,0,0,0,-inf,-inf,0.22589662671089172
7236,0,0,0,-inf,-inf,0.3569108843803406
7237,348,477,1,1.7943698167800903,-28.154966236971624,0.4806763529777527
7238,0,0,0,-inf,-inf,0.38828393816947937
7239,324,491,1,2.0582728013396263,3.562508174450899,0.541888415813446
7240,0,0,0,-inf,-inf,0.19126565754413605
7241,0,0,0,-inf,-inf,0.30994972586631775
7242,0,0,0,-inf,-inf,0.2552267014980316
7243,0,0,0,-inf,-inf,0.25168120861053467
7244,378,463,1,2.86806857585907,-69.38281429188758,0.6201030015945435
7245,375,464,1,2.8050025403499603,32.2007518556284,0.6917243003845215
7246,369,463,1,1.0,0.0,0.47823819518089294
7247,357,470,1,0.5,0.0,0.42700913548469543
7248,0,0,0,-inf,-inf,0.272223562002182
7249,0,0,0,-inf,-inf,0.16490674018859863
7250,0,0,0,-inf,-inf,0.29514363408088684
7251,307,487,1,4.891150563955307,-17.297732028144384,0.8740924000740051
7252,299,489,1,5.6158710941672325,-5.348334032829172,0.8673041462898254
7253,292,490,1,5.04038006439805,-2.612171719499915,0.9078838229179382
7254,360,445,1,0.7071067690849304,45.00000000062532,0.5070050954818726
7255,279,495,1,2.0,1.8191199849187675e-10,0.5089142918586731
7256,273,497,1,1.8027755916118622,-33.690067525979785,0.578615128993988
7257,0,0,0,-inf,-inf,0.3724827468395233
7258,0,0,0,-inf,-inf,0.20987945795059204
7259,0,0,0,-inf,-inf,0.0992903783917427
7260,0,0,0,-inf,-inf,0.17012764513492584
7261,0,0,0,-inf,-inf,0.24490675330162048
7262,0,0,0,-inf,-inf,0.1451520323753357
7263,0,0,0,-inf,-inf,0.1636434644460678
7264,673,95,1,1.0,90.0,0.4349423050880432
7265,0,0,0,-inf,-inf,0.31453946232795715
7266,673,96,1,3.039065547287464,-11.698369766486623,0.8725696206092834
7267,669,96,1,3.307757467031479,-17.029420122964204,0.8665634393692017
7268,663,99,1,3.2585719004273415,-12.857618953386627,0.8930724263191223
7269,658,101,1,3.3165203332901,-35.150122420342235,0.9077989459037781
7270,654,104,1,3.8755223155021667,-32.74629738493515,0.9139121770858765
7271,649,107,1,3.905014216899872,-40.237170173508495,0.9083759188652039
7272,649,108,1,3.8884621262550354,-34.51079009907663,0.9276167750358582
7273,643,112,1,5.962194502353668,-42.66459078585685,0.9485471844673157
7274,636,119,1,5.690993756055832,-41.24924273668662,0.9486181139945984
7275,629,127,1,5.355894953012466,-41.674749046961914,0.9564841389656067
7276,624,132,1,5.694326549768448,-49.37808153493747,0.951698899269104
7277,619,138,1,5.696784347295761,-49.95389158117094,0.9266143441200256
7278,617,141,1,6.046595543622971,-47.193184721577836,0.9491679668426514
7279,611,150,1,9.21717780828476,-50.696996531194024,0.9650161862373352
7280,603,162,1,8.592750191688538,-57.16597293505566,0.9721097350120544
7281,594,174,1,7.790051877498627,-54.31587733037814,0.9729160666465759
7282,589,181,1,7.630847126245499,-57.32621024053073,0.967909574508667
7283,584,191,1,7.625959247350693,-56.08104148596409,0.9534681439399719
7284,581,195,1,8.154454112052917,-58.51316781046569,0.9489341378211975
7285,575,207,1,9.57826977968216,-55.59059170919783,0.9382483959197998
7286,566,223,1,9.419765710830688,-61.140314132107655,0.9454734325408936
7287,561,229,1,3.639120429754257,75.35312862480704,0.9294203519821167
7288,558,225,1,3.819070190191269,62.24502532940608,0.9399021863937378
7289,556,221,1,3.579909920692444,63.147138629760946,0.9226027727127075
7290,556,220,1,3.6719847917556763,38.55213474216444,0.9230561852455139
7291,553,217,1,4.136740475893021,54.98751408017945,0.9305027723312378
7292,548,211,1,3.902021110057831,45.71505537291674,0.9087471961975098
7293,545,208,1,3.160614162683487,20.2935289502406,0.8689429759979248
7294,542,206,1,3.160753548145294,16.655941527336562,0.8929190039634705
7295,540,206,1,3.8047178387641907,-25.536228203622294,0.901739239692688
7296,593,251,1,7.025039117783308,-1.5890786577273186,0.7709148526191711
7297,583,252,1,8.522774895653129,-1.464110897344499,0.8485000729560852
7298,533,237,1,7.262255877256393,-78.06810693318218,0.9473418593406677
7299,531,249,1,7.056697681546211,-78.21645979836443,0.9635425209999084
7300,530,258,1,7.140475921332836,-82.01784227559097,0.9508519768714905
7301,528,270,1,5.502535097301006,-79.91024594660733,0.9239897131919861
7302,526,273,1,2.4884771406650543,47.62690137526149,0.5730736255645752
7303,524,268,1,2.493307739496231,-32.67661457398651,0.8281895518302917
7304,522,265,1,2.5,0.0,0.6945699453353882
7305,519,263,1,2.553924947977066,-49.73116110401281,0.7203764319419861
7306,640,104,1,1.4142136573791504,-44.99999999968734,0.6334639191627502
7307,0,0,0,-inf,-inf,0.39786940813064575
7308,641,102,1,2.1561322808265686,78.80120102342973,0.658245861530304
7309,640,100,1,2.570023477077484,85.55207151511956,0.6050777435302734
7310,639,95,1,2.403636947274208,-69.0899150603498,0.6379005908966064
7311,635,92,1,0.5,90.0,0.46080178022384644
7312,557,267,1,4.297646135091782,-37.85465985503319,0.7309181690216064
7313,553,273,1,3.1919991075992584,-43.089434952032036,0.7297765016555786
7314,0,0,0,-inf,-inf,0.3368907570838928
7315,554,274,1,4.920691519975662,-38.78878349559518,0.685573160648346
7316,550,278,1,3.1898637115955353,-56.239717198522314,0.5845783352851868
7317,536,296,1,6.4773790538311005,-51.035236400368404,0.7482651472091675
7318,531,300,1,5.645489454269409,-41.36757983543299,0.7983633875846863
7319,0,0,0,-inf,-inf,0.33312588930130005
7320,0,0,0,-inf,-inf,0.31639528274536133
7321,416,13,1,0.0,0.0,0.4475283920764923
7322,627,91,1,2.0,90.0,0.741047739982605
7323,627,89,1,1.4939390122890472,-84.84757676558571,0.720617949962616
7324,629,88,1,2.6677292585372925,60.407852875927574,0.6823654770851135
7325,627,85,1,1.5,90.0,0.6289854049682617
7326,629,87,1,2.231088787317276,67.25926709704002,0.5425434112548828
7327,0,0,0,-inf,-inf,0.35744765400886536
7328,0,0,0,-inf,-inf,0.3972167670726776
7329,511,304,1,2.582418940961361,-84.64474762765016,0.5400210618972778
7330,489,272,1,1.9902667999267578,-5.654966236796321,0.6775562167167664
7331,499,312,1,4.94780308008194,-46.60604562679743,0.8244451880455017
7332,309,424,1,2.682921886444092,73.05349833878888,0.5519534349441528
7333,0,0,0,-inf,-inf,0.38087156414985657
7334,462,314,1,8.481183052062988,-65.74067839783505,0.945107638835907
7335,458,322,1,7.8139176815748215,-66.65036741343286,0.9437879323959351
7336,453,335,1,8.077570527791977,-67.81909896736478,0.9081751108169556
7337,448,347,1,6.941997662186623,-61.741773034310334,0.9362072348594666
7338,444,356,1,9.317270368337631,-72.1339220022828,0.8823853135108948
7339,442,361,1,7.429279908537865,-72.16724328442056,0.8963208794593811
7340,439,360,1,5.120250374078751,55.01342839133316,0.9410950541496277
7341,434,355,1,3.9049539268016815,50.73056343852737,0.9188456535339355
7342,431,352,1,3.8926044702529907,44.394852915509304,0.9348654747009277
7343,429,349,1,3.2342305183410645,48.070764946588646,0.9325284361839294
7344,429,348,1,4.225141167640686,39.79425493209865,0.9114791750907898
7345,425,344,1,4.345097303390503,49.74562807342043,0.9282763600349426
7346,422,341,1,4.294631659984589,38.69547307683303,0.9293791651725769
7347,418,339,1,3.804837465286255,20.905528253303054,0.9363051652908325
7348,417,338,1,2.9148070961236954,29.73648617454233,0.7287405133247375
7349,0,0,0,-inf,-inf,0.2080390751361847
7350,0,0,0,-inf,-inf,0.22819331288337708
7351,616,74,1,10.990609109401703,2.367787684907267,0.7808701992034912
7352,631,73,1,2.9068886935710907,-26.5650511779993,0.6261779069900513
7353,630,71,1,2.866955354809761,20.49609772848577,0.5559914708137512
7354,707,49,1,1.5168697405606508,2.042808390023545,0.49222901463508606
7355,0,0,0,-inf,-inf,0.25945666432380676
7356,0,0,0,-inf,-inf,0.3275795876979828
7357,870,73,1,1.579562485218048,-69.00639375211543,0.4658190906047821
7358,873,73,1,4.8708295822143555,-74.49876194011928,0.829849362373352
7359,0,0,0,-inf,-inf,0.35396909713745117
7360,553,30,1,0.5,90.0,0.4648837447166443
7361,0,0,0,-inf,-inf,0.3847249746322632
7362,0,0,0,-inf,-inf,0.22616763412952423
7363,875,73,1,4.6089135110378265,-48.292789782359996,0.8536813855171204
7364,796,88,1,1.0,0.0,0.42018774151802063
7365,0,0,0,-inf,-inf,0.3162100613117218
7366,763,45,1,1.5,90.0,0.4922398626804352
7367,0,0,0,-inf,-inf,0.3545578420162201
7368,495,349,1,1.5,90.0,0.5703639984130859
7369,0,0,0,-inf,-inf,0.3934085965156555
7370,0,0,0,-inf,-inf,0.36327606439590454
7371,0,0,0,-inf,-inf,0.3335849642753601
7372,698,36,1,4.1061504781246185,-19.234065978532925,0.6335473656654358
7373,660,48,1,0.5,0.0,0.4127025306224823
7374,660,43,1,3.347158133983612,-30.252522091254164,0.6480863094329834
7375,660,42,1,2.6397129595279694,-50.75691559224536,0.7224429845809937
7376,654,43,1,0.0,0.0,0.408019095659256
7377,0,0,0,-inf,-inf,0.26916056871414185
7378,708,36,1,2.017819119617343,-2.2134858237808777,0.4753928780555725
7379,0,0,0,-inf,-inf,0.23702245950698853
7380,679,49,1,0.5,0.0,0.5413148403167725
7381,0,0,0,-inf,-inf,0.346482515335083
7382,0,0,0,-inf,-inf,0.1716662049293518
7383,553,345,1,0.0,0.0,0.4834645688533783
7384,313,465,1,0.0,0.0,0.4131675362586975
7385,311,466,1,1.4142136573791504,45.00000000025013,0.48576804995536804
7386,0,0,0,-inf,-inf,0.7109442949295044
7387,652,45,1,2.5,90.0,0.8353856205940247
7388,647,44,1,3.0383887216448784,77.99584942249152,0.8789035677909851
7389,645,43,1,2.2039683163166046,73.154966235545,0.9034236073493958
7390,0,0,0,-inf,-inf,0.8952804803848267
7391,361,399,1,4.056804269552231,65.67480526904235,0.8739157319068909
7392,361,400,1,3.5051147709600627,-89.70429035045278,0.8934885859489441
7393,361,407,1,5.6073818281292915,85.13587026528516,0.9291881918907166
7394,362,416,1,5.679764240980148,79.67747057565309,0.9381335377693176
7395,362,423,1,5.5895959585905075,78.8741916130144,0.9222343564033508
7396,363,431,1,5.354736328125,74.29233183894472,0.9221884608268738
7397,363,438,1,5.846422791481018,72.59577434992548,0.9019633531570435
7398,363,440,1,4.694209076464176,79.82515777651128,0.9274665713310242
7399,364,451,1,7.056059390306473,85.60361784872254,0.9382876753807068
7400,366,461,1,6.628910444676876,83.432208755883,0.9511938691139221
7401,367,467,1,5.998367071151733,72.40846271167149,0.8628526926040649
7402,0,0,0,-inf,-inf,0.3471530079841614
7403,0,0,0,-inf,-inf,0.24870052933692932
7404,0,0,0,-inf,-inf,0.32330214977264404
7405,370,492,1,3.1621985733509064,18.029787794997485,0.8260943293571472
7406,367,489,1,3.54146146774292,22.87095913250544,0.8567124605178833
7407,364,488,1,2.8995507806539536,24.972433146083933,0.7186359167098999
7408,240,446,1,1.0,90.0,0.560878574848175
7409,300,487,1,0.0,0.0,0.40846288204193115
7410,0,0,0,-inf,-inf,0.18087953329086304
7411,0,0,0,-inf,-inf,0.21920186281204224
7412,0,0,0,-inf,-inf,0.3155117332935333
7413,262,509,1,3.3527129888534546,-28.214074591612682,0.6432982683181763
7414,256,511,1,3.5090635530650616,0.5278092572465296,0.6521766781806946
7415,248,513,1,3.487628847360611,-4.818769056399036,0.7718502879142761
7416,0,0,0,-inf,-inf,0.25810232758522034
7417,294,514,1,3.092754453420639,3.7973216843643796,0.6276395916938782
7418,0,0,0,-inf,-inf,0.23607078194618225
7419,0,0,0,-inf,-inf,0.1520562469959259
7420,0,0,0,-inf,-inf,0.30540895462036133
7421,603,31,1,0.0,0.0,0.4127037525177002
7422,610,43,1,2.9154761135578156,-59.03624346814028,0.8531622886657715
7423,605,43,1,3.1392619758844376,11.517994518346205,0.8421044945716858
7424,601,44,1,4.024695098400116,-26.507337047600707,0.8856638073921204
7425,597,44,1,3.526713252067566,-40.95194477213536,0.9206118583679199
7426,593,43,1,2.826841354370117,-43.08136894170221,0.9011692404747009
7427,0,0,0,-inf,-inf,0.89142906665802
7428,299,479,1,9.266525685787201,41.15536008360522,0.9121754169464111
7429,291,472,1,10.603239387273788,43.55742016760295,0.9527513384819031
7430,281,462,1,8.839098125696182,40.461739886556046,0.9434060454368591
7431,277,458,1,6.255004018545151,31.84457158002235,0.9266751408576965
7432,272,453,1,4.806381791830063,36.53318140842727,0.7850779891014099
7433,0,0,0,-inf,-inf,0.4147416949272156
7434,0,0,0,-inf,-inf,0.33928948640823364
7435,657,47,1,9.00091740564676,0.10684820329210516,0.8089726567268372
7436,0,0,0,-inf,-inf,0.8943808078765869
7437,262,438,1,4.2922936379909515,31.85756077534553,0.897665798664093
7438,267,440,1,5.847655147314072,22.278188545495908,0.8040573596954346
7439,0,0,0,-inf,-inf,0.4228786826133728
7440,289,452,1,3.4914743900299072,19.23892987018422,0.594423234462738
7441,294,461,1,8.591723382472992,57.30722959870523,0.8211336731910706
7442,301,471,1,7.3302973210811615,54.887310962392036,0.9467125535011292
7443,305,477,1,8.600357294082642,53.23686284238448,0.9468322396278381
7444,307,482,1,5.984163999557495,42.04282470354904,0.9396603107452393
7445,304,479,1,5.653165817260742,42.93074319411173,0.9354416131973267
7446,302,476,1,6.726810961961746,42.01971647493562,0.9217521548271179
7447,295,469,1,8.138175874948502,41.51241848176508,0.9459981918334961
7448,292,466,1,7.432942748069763,48.01001594807683,0.9239013195037842
7449,284,459,1,4.955918967723846,29.256158199425574,0.9092769622802734
7450,279,455,1,4.6454731822013855,22.0154943882582,0.7216521501541138
7451,0,0,0,-inf,-inf,0.7091009616851807
7452,677,269,1,4.496531903743744,2.249624680993426,0.7512652277946472
7453,671,269,1,4.418351411819458,17.670053460723356,0.7977187633514404
7454,565,43,1,3.01326924841851,-88.33388164067576,0.9072277545928955
7455,563,43,1,3.1368055194616318,-78.84220571208462,0.8873091340065002
7456,561,43,1,3.026634141802788,86.18228352345054,0.8799415826797485
7457,559,42,1,3.0718257278203964,-85.30191003829971,0.8669476509094238
7458,558,42,1,3.1622686684131622,71.43071270146478,0.782001793384552
7459,554,42,1,2.234838843345642,-28.464661088376502,0.879281759262085
7460,549,42,1,1.984891414642334,60.28961343598256,0.9552934765815735
7461,0,0,0,-inf,-inf,0.9435403943061829
7462,304,484,1,4.911424994468689,37.86566805479885,0.9259799718856812
7463,300,481,1,4.638210505247116,42.49162727054583,0.955998420715332
7464,299,479,1,5.4052950739860535,31.77159078584767,0.8776394128799438
7465,293,475,1,6.400256097316742,36.94481429312679,0.9197498559951782
7466,289,471,1,5.996293008327484,31.459307725659503,0.8990834951400757
7467,283,468,1,4.123105809092522,14.022556718340219,0.8710044622421265
7468,0,0,0,-inf,-inf,0.29409104585647583
7469,0,0,0,-inf,-inf,0.3398945927619934
7470,0,0,0,-inf,-inf,0.36868318915367126
7471,0,0,0,-inf,-inf,0.3679811954498291
7472,679,51,1,3.778868466615677,16.120676860242103,0.6556230187416077
7473,542,40,1,2.528648564592004,1.705120429866209,0.6903746724128723
7474,539,39,1,2.9010411202907562,25.25992317250378,0.6120260953903198
7475,536,38,1,3.493177592754364,53.87779203362573,0.7063887715339661
7476,538,39,1,3.201466679573059,38.217746280022375,0.8775026798248291
7477,536,40,1,3.516153872013092,2.1282951533242906,0.8821327686309814
7478,530,41,1,3.602479040622711,-31.324677816927906,0.751763641834259
7479,526,43,1,3.5052489237859845,0.6254004073969851,0.817842960357666
7480,0,0,0,-inf,-inf,0.2950701415538788
7481,0,0,0,-inf,-inf,0.26853665709495544
7482,0,0,0,-inf,-inf,0.3383590281009674
7483,647,47,1,8.584565725177526,-4.040507992327471,0.9320902228355408
7484,648,47,1,1.7888544797897339,63.434948821758915,0.6230437755584717
7485,661,45,1,1.4142136573791504,44.9999999996678,0.4274839460849762
7486,0,0,0,-inf,-inf,0.3534756600856781
7487,0,0,0,-inf,-inf,0.2769966721534729
7488,0,0,0,-inf,-inf,0.3924669027328491
7489,710,20,1,3.102958709001541,7.319780728445959,0.6303076148033142
7490,0,0,0,-inf,-inf,0.23969770967960358
7491,520,41,1,1.5,-8.50778904507632e-11,0.5086230039596558
7492,711,40,1,3.6643355786800385,-7.416218762049473,0.6949441432952881
7493,0,0,0,-inf,-inf,0.19772402942180634
7494,0,0,0,-inf,-inf,0.3523086607456207
7495,342,448,1,3.972478926181793,-19.959332010555276,0.6959421634674072
